Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
155,Saturday Sep 25,boxscore,TEX,@,BAL,L,2,3,,56-99,5,35.0,Kriske,Lyles,Tate,2:54,N,10645,.00,-,
156,Sunday Sep 26,boxscore,TEX,@,BAL,W,7,4,,57-99,5,34.0,Cotton,Means,Barlow,3:11,D,13495,.00,+,
157,Tuesday Sep 28,boxscore,TEX,,LAA,W,5,2,,58-99,5,34.0,Alexy,Naughton,Barlow,2:59,N,20066,.00,++,
158,Wednesday Sep 29,boxscore,TEX,,LAA,L,2,7,,58-100,5,34.0,Warren,Hearn,,3:20,N,23241,.00,-,
159,Thursday Sep 30,boxscore,TEX,,LAA,W,7,6,,59-100,5,34.0,Patton,Herget,Barlow,3:18,D,19960,.00,+,
160,Friday Oct 1,boxscore,TEX,,CLE,L,6,9,,59-101,5,34.0,Morgan,Howard,,3:06,N,22700,.00,-,
161,Saturday Oct 2,boxscore,TEX,,CLE,W,7,2,,60-101,5,34.0,Lyles,McKenzie,,2:50,N,27362,.00,+,
162,Sunday Oct 3,boxscore,TEX,,CLE,L,0,6,,60-102,5,35.0,Civale,Dunning,,2:54,D,28396,.00,-,

1,Thursday Apr 1,boxscore,TOR,@,NYY,W,3,2,10,1-0,1,Tied,Romano,Nelson,Merryweather,3:44,D,10850,1.09,+,
2,Saturday Apr 3,boxscore,TOR,@,NYY,L,3,5,,1-1,3,1.0,Loáisiga,Stripling,Green,3:38,D,10107,1.09,-,
3,Sunday Apr 4,boxscore,TOR,@,NYY,W,3,1,,2-1,2,1.0,Borucki,Germán,Merryweather,2:41,D,10066,1.08,+,
4,Monday Apr 5,boxscore,TOR,@,TEX,W,6,2,,3-1,1,Tied,Matz,Foltynewicz,,3:04,D,38238,1.01,++,
5,Tuesday Apr 6,boxscore,TOR,@,TEX,L,4,7,,3-2,1,Tied,Dunning,Roark,Kennedy,2:33,N,18585,.98,-,
6,Wednesday Apr 7,boxscore,TOR,@,TEX,L,1,2,,3-3,2,1.0,Gibson,Ryu,Kennedy,2:33,D,16876,.98,--,
7,Thursday Apr 8,boxscore,TOR,,LAA,L,5,7,11,3-4,4,1.0,Guerra,Borucki,Iglesias,3:57,N,1348,.98,---,
8,Friday Apr 9,boxscore,TOR,,LAA,L,1,7,,3-5,5,1.5,Heaney,Zeuch,,3:06,N,1523,.96,----,
9,Saturday Apr 10,boxscore,TOR,,LAA,W,15,1,,4-5,4,1.5,Matz,Quintana,Milone,3:21,N,1292,.85,+,
10,Monday Apr 12,boxscore,TOR,,NYY,L,1,3,,4-6,5,2.5,Cole,Ray,Chapman,3:04,N,1576,1.01,-,
11,Tuesday Apr 13,boxscore,TOR,,NYY,W,7,3,,5-6,2,2.5,Ryu,Taillon,,3:04,N,1550,.97,+,
12,Wednesday Apr 14,boxscore,TOR,,NYY,W-wo,5,4,,6-6,2,3.0,Dolis,Green,,2:54,D,1613,1.04,++,
13,Thursday Apr 15,boxscore,TOR,@,KCR,L,5,7,,6-7,2,3.0,Junis,Kay,Barlow,2:51,N,6266,.97,-,
14,Saturday Apr 17 (1),boxscore,TOR,@,KCR,W,5,1,7,7-7,2,3.5,Matz,Minor,,2:10,D,9048,.95,+,
15,Saturday Apr 17 (2),boxscore,TOR,@,KCR,L-wo,2,3,7,7-8,2,3.5,Holland,Payamps,,2:21,N,8950,1.00,-,
16,Sunday Apr 18,boxscore,TOR,@,KCR,L,0,2,,7-9,3,3.0,Zimmer,Zeuch,Holland,2:54,D,9042,.92,--,
17,Tuesday Apr 20,boxscore,TOR,@,BOS,L,2,4,,7-10,4,4.5,Rodriguez,Ryu,Barnes,2:42,N,4728,1.07,---,
18,Wednesday Apr 21,boxscore,TOR,@,BOS,W,6,3,,8-10,3,3.5,Borucki,Richards,Castro,3:45,N,4661,.97,+,
19,Friday Apr 23,boxscore,TOR,@,TBR,W,5,3,,9-10,3,3.0,Matz,Glasnow,Dolis,2:46,N,5564,1.05,++,
20,Saturday Apr 24,boxscore,TOR,@,TBR,L,3,5,,9-11,3,3.0,Thompson,Romano,Kittredge,3:10,N,6688,1.09,-,
21,Sunday Apr 25,boxscore,TOR,@,TBR,W,1,0,,10-11,3,3.0,Mayza,Fleming,Dolis,3:13,D,6372,1.07,+,
22,Tuesday Apr 27,boxscore,TOR,,WSN,W,9,5,,11-11,2,3.0,Milone,Scherzer,,2:56,N,1471,.93,++,
23,Wednesday Apr 28,boxscore,TOR,,WSN,L,2,8,,11-12,3,4.0,Fedde,Matz,,2:53,N,1274,.99,-,
24,Friday Apr 30,boxscore,TOR,,ATL,W,13,5,,12-12,2,3.5,Ray,Smyly,,3:17,N,1629,.93,+,
25,Saturday May 1,boxscore,TOR,,ATL,W-wo,6,5,10,13-12,2,2.5,Romano,Jones,,3:34,N,1634,.94,++,
26,Sunday May 2,boxscore,TOR,,ATL,W,7,2,,14-12,2,1.5,Borucki,Anderson,Dolis,3:09,D,1554,1.02,+++,
27,Monday May 3,boxscore,TOR,@,OAK,L,4,5,,14-13,2,2.0,Montas,Matz,Diekman,2:45,N,2944,1.14,-,
28,Tuesday May 4,boxscore,TOR,@,OAK,L,1,4,,14-14,4,3.0,Irvin,Kay,Petit,2:18,N,2970,1.08,--,
29,Wednesday May 5,boxscore,TOR,@,OAK,W,9,4,,15-14,4,2.0,Romano,Trivino,,3:04,N,2893,1.01,+,
30,Thursday May 6,boxscore,TOR,@,OAK,W,10,4,,16-14,3,2.0,Ryu,Fiers,,3:10,D,3611,1.05,++,
31,Friday May 7,boxscore,TOR,@,HOU,L,4,10,,16-15,3,3.0,Urquidy,Stripling,,3:14,N,25410,1.08,-,
32,Saturday May 8,boxscore,TOR,@,HOU,W,8,4,,17-15,2,3.0,Matz,Javier,,3:09,N,25794,1.09,+,
33,Sunday May 9,boxscore,TOR,@,HOU,L,4,7,,17-16,4,4.0,Abreu,Pearson,Pressly,3:30,D,24355,1.14,-,
34,Tuesday May 11,boxscore,TOR,@,ATL,W,5,3,,18-16,3,2.5,Thornton,Minter,Romano,3:15,N,21688,1.04,+,
35,Wednesday May 12,boxscore,TOR,@,ATL,W,4,1,,19-16,3,1.5,Ryu,Jackson,Cole,2:42,N,21171,1.09,++,
36,Thursday May 13,boxscore,TOR,@,ATL,W,8,4,,20-16,2,1.5,Bergen,Smith,,3:14,D,21653,1.12,+++,
37,Friday May 14,boxscore,TOR,,PHI,L,1,5,,20-17,3,2.5,Brogdon,Thornton,,3:38,N,1171,1.18,-,
38,Saturday May 15,boxscore,TOR,,PHI,W,4,0,,21-17,3,2.5,Bergen,Nola,,3:13,N,1397,1.08,+,
39,Sunday May 16,boxscore,TOR,,PHI,W,10,8,,22-17,2,1.5,Ray,Anderson,,3:45,D,1107,1.13,++,
40,Tuesday May 18,boxscore,TOR,,BOS,W,8,0,,23-17,2,0.5,Ryu,Rodriguez,,3:16,N,1566,1.40,+++,
41,Wednesday May 19,boxscore,TOR,,BOS,L,3,7,,23-18,3,1.5,Richards,Stripling,,3:07,N,1581,1.53,-,
42,Thursday May 20,boxscore,TOR,,BOS,L,7,8,,23-19,4,2.5,Valdez,Dolis,Barnes,3:25,N,1562,1.40,--,
43,Friday May 21,boxscore,TOR,,TBR,L,7,9,12,23-20,4,3.5,Castillo,Beasley,,4:26,N,1437,1.33,---,
44,Saturday May 22,boxscore,TOR,,TBR,L,1,3,,23-21,4,4.5,Kittredge,Castro,Castillo,2:51,N,1514,1.21,----,
45,Sunday May 23,boxscore,TOR,,TBR,L,4,6,,23-22,4,4.5,Fleming,Chatwood,Feyereisen,3:03,D,1496,1.08,-----,
46,Monday May 24,boxscore,TOR,,TBR,L,8,14,11,23-23,4,5.5,Springs,Payamps,,3:52,D,1641,1.04,------,
47,Tuesday May 25,boxscore,TOR,@,NYY,W,6,2,,24-23,4,4.5,Matz,Kluber,,3:02,N,12025,.94,+,
48,Thursday May 27 (1),boxscore,TOR,@,NYY,W,2,0,7,25-23,4,5.5,Manoah,Germán,Romano,2:11,D,,1.05,++,
49,Thursday May 27 (2),boxscore,TOR,@,NYY,L,3,5,7,25-24,4,5.5,Loáisiga,Ray,Green,2:16,N,14056,1.12,-,
50,Friday May 28,boxscore,TOR,@,CLE,W,11,2,7,26-24,4,5.0,Ryu,Morgan,,2:55,N,9198,.90,+,
51,Sunday May 30 (1),boxscore,TOR,@,CLE,W,4,1,7,27-24,4,6.0,Stripling,Civale,Romano,2:05,D,,.99,++,
52,Sunday May 30 (2),boxscore,TOR,@,CLE,L-wo,5,6,7,27-25,4,6.0,Clase,Chatwood,,2:08,N,11690,1.02,-,
53,Tuesday Jun 1,boxscore,TOR,,MIA,W,5,1,,28-25,4,5.5,Ray,Alcantara,,2:45,N,5321,.93,+,
54,Wednesday Jun 2,boxscore,TOR,,MIA,W-wo,6,5,,29-25,4,4.5,Castro,Garcia,,3:41,N,5385,.94,++,
55,Friday Jun 4,boxscore,TOR,,HOU,L,1,13,,29-26,4,5.0,Greinke,Ryu,,2:58,N,5510,1.11,-,
56,Saturday Jun 5,boxscore,TOR,,HOU,W,6,2,,30-26,3,5.0,Stripling,Urquidy,,2:50,D,5327,1.07,+,
57,Sunday Jun 6,boxscore,TOR,,HOU,L,3,6,,30-27,3,6.0,Garcia,Matz,Pressly,3:32,D,5404,1.04,-,
58,Tuesday Jun 8,boxscore,TOR,@,CHW,L,1,6,,30-28,4,7.0,Crochet,Thornton,,3:34,N,12761,.98,--,
59,Wednesday Jun 9,boxscore,TOR,@,CHW,W,6,2,,31-28,4,6.0,Chatwood,Bummer,,3:26,N,14438,.91,+,
60,Thursday Jun 10,boxscore,TOR,@,CHW,L,2,5,,31-29,4,6.5,Keuchel,Ryu,Hendriks,2:43,N,16903,.98,-,
61,Friday Jun 11,boxscore,TOR,@,BOS,L-wo,5,6,,31-30,4,7.5,Whitlock,Dolis,,3:31,N,25257,1.10,--,
62,Saturday Jun 12,boxscore,TOR,@,BOS,W,7,2,,32-30,3,7.5,Matz,Pivetta,,3:09,D,24024,.95,+,
63,Sunday Jun 13,boxscore,TOR,@,BOS,W,18,4,,33-30,3,7.5,Ray,Pérez,,2:54,D,22595,1.06,++,
64,Monday Jun 14,boxscore,TOR,@,BOS,L-wo,1,2,,33-31,3,8.5,Barnes,Dolis,,2:42,N,20070,1.10,-,
65,Tuesday Jun 15,boxscore,TOR,,NYY,L,5,6,,33-32,4,8.5,Loáisiga,Mayza,Chapman,3:31,N,7145,.89,--,
66,Wednesday Jun 16,boxscore,TOR,,NYY,L,2,3,,33-33,4,8.5,Cole,Stripling,Chapman,3:01,N,7271,.81,---,
67,Thursday Jun 17,boxscore,TOR,,NYY,L,4,8,,33-34,4,8.5,Green,Castro,,3:43,N,7288,.73,----,
68,Friday Jun 18,boxscore,TOR,@,BAL,L,1,7,,33-35,4,8.5,Wells,Ray,,3:10,N,13284,.57,-----,
69,Saturday Jun 19,boxscore,TOR,@,BAL,W,10,7,,34-35,4,8.0,Romano,Fry,,3:10,D,10721,.54,+,
70,Sunday Jun 20,boxscore,TOR,@,BAL,W,7,4,,35-35,4,7.0,Ryu,Harvey,Chatwood,3:05,D,14917,.63,++,
71,Tuesday Jun 22,boxscore,TOR,@,MIA,W,2,1,,36-35,4,7.0,Mayza,Garcia,Romano,2:34,N,6291,.70,+++,
72,Wednesday Jun 23,boxscore,TOR,@,MIA,W,3,1,,37-35,4,6.0,Ray,Rogers,Romano,3:18,N,6164,.82,++++,
73,Thursday Jun 24,boxscore,TOR,,BAL,W,9,0,,38-35,4,5.5,Kay,Kremer,,3:01,N,6264,.86,+++++,
74,Friday Jun 25,boxscore,TOR,,BAL,L,5,6,10,38-36,4,6.5,Fry,Thornton,Sulser,3:36,N,7844,.89,-,
75,Saturday Jun 26,boxscore,TOR,,BAL,W,12,4,,39-36,4,6.5,Ryu,Akin,,2:51,D,5913,.79,+,
76,Sunday Jun 27,boxscore,TOR,,BAL,W,5,2,,40-36,3,6.0,Stripling,López,Romano,3:15,D,6044,.87,++,
77,Tuesday Jun 29,boxscore,TOR,,SEA,W,9,3,,41-36,3,6.5,Ray,Montero,,3:08,N,6736,.98,+++,
78,Wednesday Jun 30,boxscore,TOR,,SEA,L,7,9,10,41-37,3,7.5,Graveman,Murphy,Steckenrider,4:12,N,6632,1.05,-,
79,Thursday Jul 1,boxscore,TOR,,SEA,L,2,7,,41-38,3,8.5,Kikuchi,Ryu,Sewald,3:23,D,5456,.98,--,
80,Friday Jul 2,boxscore,TOR,,TBR,W,11,1,,42-38,3,8.5,Manoah,Patiño,,2:59,N,10011,.98,+,
81,Saturday Jul 3,boxscore,TOR,,TBR,W,6,3,,43-38,3,7.5,Cimber,McClanahan,,2:45,D,9189,1.05,++,
82,Sunday Jul 4,boxscore,TOR,,TBR,L,1,5,,43-39,3,8.5,Yarbrough,Ray,,2:53,D,7537,1.17,-,
83,Tuesday Jul 6,boxscore,TOR,@,BAL,L,5,7,,43-40,3,9.0,Watkins,Matz,,3:03,N,7388,.86,--,
84,Wednesday Jul 7,boxscore,TOR,@,BAL,W,10,2,,44-40,3,8.0,Ryu,Harvey,,3:23,N,7457,.77,+,
85,Friday Jul 9,boxscore,TOR,@,TBR,L,1,7,,44-41,3,9.0,Kittredge,Manoah,,3:31,N,8551,1.05,-,
86,Saturday Jul 10,boxscore,TOR,@,TBR,L,2,5,,44-42,4,9.0,Yarbrough,Stripling,Castillo,3:19,D,9954,.93,--,
87,Sunday Jul 11,boxscore,TOR,@,TBR,W,3,1,,45-42,3,8.0,Ray,Hill,Romano,2:32,D,11233,.81,+,
88,Friday Jul 16,boxscore,TOR,,TEX,W,10,2,,46-42,3,8.0,Ray,Lyles,,2:58,N,10100,.77,++,
89,Sunday Jul 18 (1),boxscore,TOR,,TEX,W,5,0,7,47-42,3,6.0,Ryu,Allard,,1:48,D,,.85,+++,
90,Sunday Jul 18 (2),boxscore,TOR,,TEX,W,10,0,7,48-42,3,6.0,Matz,Foltynewicz,,1:51,D,12335,.93,++++,
91,Monday Jul 19,boxscore,TOR,,BOS,L,4,13,,48-43,3,7.0,Pivetta,Stripling,,3:32,N,12811,1.23,-,
92,Wednesday Jul 21,boxscore,TOR,,BOS,L,4,7,,48-44,4,8.0,Richards,Ray,Barnes,2:54,N,14607,1.02,--,
93,Friday Jul 23,boxscore,TOR,@,NYM,L,0,3,,48-45,4,9.5,Megill,Matz,Díaz,2:33,N,28126,.68,---,
94,Saturday Jul 24,boxscore,TOR,@,NYM,W,10,3,,49-45,4,8.5,Richards,Walker,,3:33,N,29269,.60,+,
95,Sunday Jul 25,boxscore,TOR,@,NYM,L,4,5,,49-46,4,9.5,Lugo,Barnes,Díaz,3:18,D,23675,.66,-,
96,Monday Jul 26,boxscore,TOR,@,BOS,L,4,5,,49-47,4,10.5,Ottavino,Richards,Barnes,3:17,N,27142,.74,--,
97,Wednesday Jul 28 (1),boxscore,TOR,@,BOS,W,4,1,7,50-47,4,10.5,Ray,Richards,Romano,2:36,D,27410,.60,+,
98,Wednesday Jul 28 (2),boxscore,TOR,@,BOS,L,1,4,7,50-48,4,10.5,Whitlock,Matz,Barnes,2:27,N,27783,.71,-,
99,Thursday Jul 29,boxscore,TOR,@,BOS,W,13,1,,51-48,4,9.5,Ryu,Rodriguez,,3:24,N,33191,.63,+,
100,Friday Jul 30,boxscore,TOR,,KCR,W,6,4,,52-48,4,8.5,Stripling,Lynch,Romano,2:50,N,13446,.61,++,
101,Saturday Jul 31,boxscore,TOR,,KCR,W,4,0,,53-48,4,8.0,Manoah,Minor,,2:19,D,13953,.68,+++,
102,Sunday Aug 1,boxscore,TOR,,KCR,W,5,1,,54-48,4,8.0,Berríos,Keller,,2:56,D,14427,.74,++++,
103,Monday Aug 2,boxscore,TOR,,CLE,L,2,5,10,54-49,4,8.0,Shaw,Hand,Clase,3:14,D,14653,.84,-,
104,Tuesday Aug 3,boxscore,TOR,,CLE,W,7,2,,55-49,4,7.0,Ryu,Plesac,,2:46,N,14270,.80,+,
105,Wednesday Aug 4,boxscore,TOR,,CLE,W,8,6,,56-49,4,7.0,Matz,Mejía,,3:16,N,14410,.85,++,
106,Thursday Aug 5,boxscore,TOR,,CLE,W,3,0,,57-49,4,6.5,Stripling,McKenzie,Cimber,2:25,N,14289,.90,+++,
107,Friday Aug 6,boxscore,TOR,,BOS,W,12,4,,58-49,4,6.5,Manoah,Eovaldi,,3:34,N,14719,1.22,++++,
108,Saturday Aug 7 (1),boxscore,TOR,,BOS,W-wo,1,0,7,59-49,4,7.0,Romano,Barnes,,1:55,D,14768,1.28,+++++,
109,Saturday Aug 7 (2),boxscore,TOR,,BOS,L,1,2,8,59-50,4,7.0,Barnes,Cimber,Ottavino,2:59,N,12659,1.47,-,
110,Sunday Aug 8,boxscore,TOR,,BOS,W,9,8,,60-50,4,7.0,Dolis,Barnes,Romano,4:04,D,14766,1.22,+,
111,Tuesday Aug 10 (1),boxscore,TOR,@,LAA,L,3,6,7,60-51,4,7.5,Guerra,Matz,Iglesias,2:43,D,3656,1.13,-,
112,Tuesday Aug 10 (2),boxscore,TOR,@,LAA,W,4,0,7,61-51,4,7.5,Richards,Suarez,,2:23,N,14443,1.11,+,
113,Wednesday Aug 11,boxscore,TOR,@,LAA,W,10,2,,62-51,4,6.5,Manoah,Bundy,,3:03,N,22620,1.15,++,
114,Thursday Aug 12,boxscore,TOR,@,LAA,L,3,6,,62-52,4,7.5,Ohtani,Berríos,,3:08,N,19590,1.19,-,
115,Friday Aug 13,boxscore,TOR,@,SEA,L-wo,2,3,,62-53,4,8.5,Steckenrider,Cimber,,3:00,N,28207,1.17,--,
116,Saturday Aug 14,boxscore,TOR,@,SEA,L,3,9,,62-54,4,8.5,Middleton,Ryu,,3:32,N,26020,1.04,---,
117,Sunday Aug 15,boxscore,TOR,@,SEA,W,8,3,,63-54,4,7.5,Matz,Gilbert,,3:05,D,22679,.87,+,
118,Tuesday Aug 17,boxscore,TOR,@,WSN,L,6,12,,63-55,4,9.0,Fedde,Manoah,,3:25,N,20060,.85,-,
119,Wednesday Aug 18,boxscore,TOR,@,WSN,L,5,8,,63-56,4,10.0,Thompson,Hand,Finnegan,3:19,D,18336,.78,--,
120,Friday Aug 20,boxscore,TOR,,DET,L,1,4,10,63-57,4,10.5,Soto,Richards,,3:06,N,14649,.59,---,
121,Saturday Aug 21,boxscore,TOR,,DET,W,3,0,,64-57,4,10.5,Ryu,Peralta,Romano,2:17,D,14887,.44,+,
122,Sunday Aug 22,boxscore,TOR,,DET,L,3,5,11,64-58,4,11.5,Soto,Snead,Jiménez,3:59,D,14865,.54,-,
123,Monday Aug 23,boxscore,TOR,,CHW,W,2,1,,65-58,4,11.0,Mayza,Kimbrel,Romano,2:44,N,14640,.45,+,
124,Tuesday Aug 24,boxscore,TOR,,CHW,L,2,5,,65-59,4,12.0,Cease,Berríos,Hendriks,3:12,N,14553,.49,-,
125,Wednesday Aug 25,boxscore,TOR,,CHW,W,3,1,,66-59,4,12.0,Mayza,Bummer,Romano,3:06,N,14276,.34,+,
126,Thursday Aug 26,boxscore,TOR,,CHW,L,7,10,,66-60,4,12.5,Rodón,Ryu,Kimbrel,3:14,D,14958,.41,-,
127,Friday Aug 27,boxscore,TOR,@,DET,L,1,2,,66-61,4,13.5,Cisnero,Mayza,Soto,2:32,N,17259,.34,--,
128,Saturday Aug 28,boxscore,TOR,@,DET,W,3,2,10,67-61,4,13.5,Romano,Funkhouser,,3:39,N,18783,.26,+,
129,Sunday Aug 29,boxscore,TOR,@,DET,W,2,1,,68-61,4,13.5,Berríos,Boyd,Mayza,2:54,D,15956,.28,++,
130,Monday Aug 30,boxscore,TOR,,BAL,W,7,3,,69-61,4,13.5,Ray,Tate,Romano,2:55,N,14406,.36,+++,
131,Tuesday Aug 31,boxscore,TOR,,BAL,L,2,4,,69-62,4,14.5,Akin,Ryu,Sulser,2:55,N,13963,.50,-,
132,Wednesday Sep 1,boxscore,TOR,,BAL,W,5,4,,70-62,4,13.5,Mayza,Tate,Romano,3:05,N,14262,.38,+,
133,Friday Sep 3,boxscore,TOR,,OAK,W-wo,11,10,,71-62,4,13.0,Romano,Romo,,3:06,N,14843,.45,++,
134,Saturday Sep 4,boxscore,TOR,,OAK,W,10,8,,72-62,4,13.0,Berríos,Blackburn,,3:13,D,14947,.49,+++,
135,Sunday Sep 5,boxscore,TOR,,OAK,W,8,0,,73-62,4,12.0,Ray,Irvin,,3:02,D,14988,.59,++++,
136,Monday Sep 6,boxscore,TOR,@,NYY,W,8,0,,74-62,4,12.0,Ryu,Taillon,,2:45,D,31196,.91,+++++,
137,Tuesday Sep 7,boxscore,TOR,@,NYY,W,5,1,,75-62,4,12.0,Matz,Cole,,2:56,N,30164,1.22,++++++,
138,Wednesday Sep 8,boxscore,TOR,@,NYY,W,6,3,,76-62,4,11.0,Richards,Holmes,Romano,3:54,N,25873,1.55,+++++++,
139,Thursday Sep 9,boxscore,TOR,@,NYY,W,6,4,,77-62,4,10.5,Berríos,Romano,,3:30,N,30112,1.72,++++++++,
140,Friday Sep 10,boxscore,TOR,@,BAL,L,3,6,,77-63,4,10.5,Greene,Merryweather,Sulser,3:34,N,11751,1.44,-,
141,Saturday Sep 11 (1),boxscore,TOR,@,BAL,W,11,10,7,78-63,3,10.0,Pearson,Wells,Romano,3:11,D,,1.43,+,
142,Saturday Sep 11 (2),boxscore,TOR,@,BAL,W,11,2,7,79-63,3,10.0,Richards,Akin,,2:28,N,10219,1.57,++,
143,Sunday Sep 12,boxscore,TOR,@,BAL,W,22,7,,80-63,2,9.0,Matz,Lowther,,3:26,D,8474,1.54,+++,
144,Monday Sep 13,boxscore,TOR,,TBR,W,8,1,,81-63,2,8.0,Manoah,Yarbrough,,2:53,N,12119,1.54,++++,
145,Tuesday Sep 14,boxscore,TOR,,TBR,L,0,2,,81-64,2,9.0,Rasmussen,Berríos,Kittredge,2:20,N,13103,1.57,-,
146,Wednesday Sep 15,boxscore,TOR,,TBR,W,6,3,,82-64,2,8.0,Ray,Wacha,Romano,2:29,D,12153,1.60,+,
147,Friday Sep 17,boxscore,TOR,,MIN,L,3,7,,82-65,4,9.5,Pineda,Ryu,,3:02,N,14798,1.59,-,
148,Saturday Sep 18,boxscore,TOR,,MIN,W,6,2,,83-65,3,8.5,Matz,Ober,,2:58,D,14722,1.69,+,
149,Sunday Sep 19,boxscore,TOR,,MIN,W,5,3,,84-65,3,7.5,Berríos,Farrell,Romano,2:58,D,14601,1.71,++,
150,Monday Sep 20,boxscore,TOR,@,TBR,L,4,6,,84-66,3,8.5,Baz,Ray,Enns,3:23,N,10119,1.80,-,
151,Tuesday Sep 21,boxscore,TOR,@,TBR,W,4,2,,85-66,3,7.5,Manoah,Anderson,Romano,3:19,N,9888,1.80,+,
152,Wednesday Sep 22,boxscore,TOR,@,TBR,L,1,7,,85-67,4,8.5,Chargois,Stripling,,3:20,D,10994,1.84,-,
153,Thursday Sep 23,boxscore,TOR,@,MIN,L,2,7,,85-68,4,9.0,Pineda,Hatch,Garza,3:34,N,15509,,--,
154,Friday Sep 24,boxscore,TOR,@,MIN,L,1,3,,85-69,4,10.0,Ober,Berríos,Colomé,2:38,N,18861,1.72,---,
155,Saturday Sep 25,boxscore,TOR,@,MIN,W,6,1,,86-69,4,10.0,Ray,Gant,,3:18,N,27183,1.46,+,
156,Sunday Sep 26,boxscore,TOR,@,MIN,W,5,2,,87-69,4,10.0,Manoah,Jax,Romano,3:27,D,20676,1.88,++,
157,Tuesday Sep 28,boxscore,TOR,,NYY,L,2,7,,87-70,4,10.0,King,Ryu,,3:36,N,28769,2.89,-,
158,Wednesday Sep 29,boxscore,TOR,,NYY,W,6,5,,88-70,4,10.0,Cimber,Holmes,Romano,2:52,N,29601,2.17,+,
159,Thursday Sep 30,boxscore,TOR,,NYY,L,2,6,,88-71,4,10.0,King,Ray,,3:29,N,29659,2.74,-,
160,Friday Oct 1,boxscore,TOR,,BAL,W,6,4,,89-71,4,10.0,Matz,Eshelman,Romano,2:55,N,28855,1.51,+,
161,Saturday Oct 2,boxscore,TOR,,BAL,W,10,1,,90-71,4,10.0,Manoah,Means,,2:47,D,29916,2.53,++,
162,Sunday Oct 3,boxscore,TOR,,BAL,W,12,4,,91-71,4,9.0,Ryu,Zimmermann,,3:22,D,29942,3.30,+++,

1,Tuesday Apr 6,boxscore,WSN,,ATL,W-wo,6,5,,1-0,2,1.0,Hudson,Smith,,3:10,D,4801,1.02,+,
2,Wednesday Apr 7 (1),boxscore,WSN,,ATL,L,6,7,7,1-1,2,2.5,Tomlin,Fedde,Smith,2:49,D,,1.12,-,
3,Wednesday Apr 7 (2),boxscore,WSN,,ATL,L,0,2,7,1-2,2,2.5,Jackson,Rainey,Newcomb,2:08,N,4927,1.10,--,
4,Friday Apr 9,boxscore,WSN,@,LAD,L,0,1,,1-3,4,2.5,Buehler,Avilán,Knebel,2:31,D,15036,.96,---,
5,Saturday Apr 10,boxscore,WSN,@,LAD,L,5,9,,1-4,4,2.5,Urías,Corbin,,3:11,N,15021,.90,----,
6,Sunday Apr 11,boxscore,WSN,@,LAD,L,0,3,,1-5,4,3.5,Kershaw,Scherzer,Jansen,2:29,D,15049,.88,-----,
7,Monday Apr 12,boxscore,WSN,@,STL,W,5,2,,2-5,4,3.0,Finnegan,Gant,Hand,3:20,N,12894,.78,+,
8,Tuesday Apr 13,boxscore,WSN,@,STL,L,3,14,,2-6,5,3.0,Flaherty,Strasburg,,3:24,N,12714,.78,-,
9,Wednesday Apr 14,boxscore,WSN,@,STL,W,6,0,,3-6,4,3.0,Ross,Wainwright,,3:11,D,13206,.79,+,
10,Thursday Apr 15,boxscore,WSN,,ARI,L,6,11,,3-7,5,3.5,Kelly,Corbin,,3:26,N,6666,.84,-,
11,Friday Apr 16,boxscore,WSN,,ARI,W-wo,1,0,,4-7,5,3.0,Hand,Young,,2:54,N,8056,.79,+,
12,Saturday Apr 17,boxscore,WSN,,ARI,W,6,2,,5-7,4,2.5,Fedde,Weaver,,3:23,D,8305,.82,++,
13,Sunday Apr 18,boxscore,WSN,,ARI,L,2,5,,5-8,5,3.5,Bumgarner,Espino,Crichton,3:20,D,8478,.90,-,
14,Monday Apr 19,boxscore,WSN,,STL,L,5,12,,5-9,5,4.0,Flaherty,Ross,,3:11,N,7542,.81,--,
15,Tuesday Apr 20,boxscore,WSN,,STL,W,3,2,,6-9,3,3.0,Hudson,Gallegos,Hand,2:51,N,8418,.77,+,
16,Wednesday Apr 21,boxscore,WSN,,STL,W,1,0,,7-9,3,2.0,Scherzer,Martinez,Hand,3:01,D,7769,.85,++,
17,Friday Apr 23,boxscore,WSN,@,NYM,L,0,6,,7-10,4,2.5,deGrom,Fedde,,2:37,N,8130,1.03,-,
18,Saturday Apr 24,boxscore,WSN,@,NYM,W,7,1,,8-10,4,1.5,Ross,Stroman,,3:20,D,8051,.98,+,
19,Sunday Apr 25,boxscore,WSN,@,NYM,L,0,4,,8-11,3,2.5,Walker,Corbin,,2:42,D,7784,1.03,-,
20,Tuesday Apr 27,boxscore,WSN,@,TOR,L,5,9,,8-12,4,2.5,Milone,Scherzer,,2:56,N,1471,.84,--,
21,Wednesday Apr 28,boxscore,WSN,@,TOR,W,8,2,,9-12,4,1.5,Fedde,Matz,,2:53,N,1274,.82,+,
22,Friday Apr 30,boxscore,WSN,,MIA,W-wo,2,1,10,10-12,3,1.0,Hand,Garcia,,3:02,N,8295,1.00,++,
23,Saturday May 1,boxscore,WSN,,MIA,W,7,2,,11-12,2,0.5,Corbin,Campbell,,2:59,D,8510,1.06,+++,
