Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
6,Wednesday Jul 29,boxscore,SDP,@,SFG,L-wo,6,7,,4-2,2,0.5,Rogers,Strahm,,3:02,N,,1.18,-,
7,Thursday Jul 30,boxscore,SDP,@,SFG,W,12,7,10,5-2,1,Tied,Johnson,Rogers,,4:04,N,,1.23,+,
8,Friday Jul 31,boxscore,SDP,@,COL,W,8,7,,6-2,1,up 1.0,Stammen,Davis,Pomeranz,3:37,N,,1.21,++,
9,Saturday Aug 1,boxscore,SDP,@,COL,L,1,6,,6-3,1,Tied,Freeland,Lucchesi,,2:50,N,,1.13,-,
10,Sunday Aug 2,boxscore,SDP,@,COL,L,6,9,,6-4,3,1.0,Senzatela,Davies,Díaz,2:52,D,,1.21,--,
11,Monday Aug 3,boxscore,SDP,,LAD,W,5,4,,7-4,2,1.0,Paddack,Graterol,Yates,2:44,N,,1.27,+,
12,Tuesday Aug 4,boxscore,SDP,,LAD,L,2,5,,7-5,3,2.0,May,Stammen,Jansen,3:04,N,,1.24,-,
13,Wednesday Aug 5,boxscore,SDP,,LAD,L,6,7,,7-6,3,2.0,Stripling,Richards,Jansen,3:11,N,,1.25,--,
14,Friday Aug 7,boxscore,SDP,,ARI,W,3,0,,8-6,3,2.5,Davies,Weaver,Yates,2:27,N,,1.28,+,
15,Saturday Aug 8,boxscore,SDP,,ARI,L,2,3,,8-7,3,3.5,Kelly,Paddack,Bradley,2:51,N,,1.27,-,
16,Sunday Aug 9,boxscore,SDP,,ARI,W,9,5,,9-7,3,2.5,Lamet,Bumgarner,,2:59,D,,1.31,+,
17,Monday Aug 10,boxscore,SDP,@,LAD,W,2,1,,10-7,3,1.5,Quantrill,May,Pomeranz,2:56,N,,1.31,++,
18,Tuesday Aug 11,boxscore,SDP,@,LAD,W,6,2,,11-7,2,1.5,Richards,Stripling,Pomeranz,3:02,N,,1.30,+++,
19,Wednesday Aug 12,boxscore,SDP,@,LAD,L,0,6,,11-8,3,1.5,Treinen,Davies,,2:52,N,,1.26,-,
20,Thursday Aug 13,boxscore,SDP,@,LAD,L,2,11,,11-9,3,2.0,Urías,Paddack,,2:45,N,,1.29,--,
21,Friday Aug 14,boxscore,SDP,@,ARI,L,1,5,,11-10,3,3.0,Kelly,Lamet,,3:03,N,,1.35,---,
22,Saturday Aug 15,boxscore,SDP,@,ARI,L,6,7,,11-11,3,4.0,Crichton,Johnson,Bradley,3:23,N,,1.40,----,
23,Sunday Aug 16,boxscore,SDP,@,ARI,L,4,5,,11-12,4,5.0,Clarke,Pagán,Bradley,3:13,D,,1.43,-----,
24,Monday Aug 17,boxscore,SDP,@,TEX,W,14,4,,12-12,4,5.0,Davies,Lyles,,3:07,N,,1.26,+,
25,Tuesday Aug 18,boxscore,SDP,@,TEX,W,6,4,,13-12,4,5.0,Stammen,Minor,Quantrill,3:36,D,,1.30,++,
26,Wednesday Aug 19,boxscore,SDP,,TEX,W-wo,6,3,10,14-12,2,4.0,Hill,Montero,,3:23,N,,1.31,+++,
27,Thursday Aug 20,boxscore,SDP,,TEX,W-wo,8,7,10,15-12,2,4.0,Johnson,García,,3:59,N,,1.31,++++,
28,Friday Aug 21,boxscore,SDP,,HOU,W,4,3,,16-12,2,4.0,Guerra,McCullers,Pagán,3:41,N,,1.25,+++++,
29,Saturday Aug 22,boxscore,SDP,,HOU,W,13,2,,17-12,2,4.0,Davies,Bielak,,2:41,N,,1.11,++++++,
30,Sunday Aug 23,boxscore,SDP,,HOU,W,5,3,,18-12,2,4.0,Stammen,Paredes,Pagán,3:04,D,,1.02,+++++++,
31,Tuesday Aug 25,boxscore,SDP,,SEA,L,3,8,,18-13,2,4.0,Gonzales,Paddack,,3:08,N,,.90,-,
32,Thursday Aug 27 (1),boxscore,SDP,,SEA,W-wo,10,7,7,19-13,2,5.0,Johnson,Williams,,2:49,D,,1.04,+,2020-08-26 (Boycott (racial justice); (Game2))
33,Thursday Aug 27 (2),boxscore,SDP,,SEA,L,3,8,7,19-14,2,5.0,Kikuchi,Richards,,2:39,D,,.94,-,
34,Friday Aug 28,boxscore,SDP,@,COL,W,10,4,,20-14,2,4.0,Davies,Hoffman,,3:29,N,,1.15,+,
35,Saturday Aug 29,boxscore,SDP,@,COL,L-wo,3,4,,20-15,2,5.0,Bard,Stammen,,3:08,N,,1.02,-,
36,Sunday Aug 30,boxscore,SDP,@,COL,W,13,2,,21-15,2,5.0,Paddack,Castellani,,3:07,D,,1.15,+,
37,Monday Aug 31,boxscore,SDP,@,COL,W,6,0,,22-15,2,4.5,Morejón,Márquez,,2:49,N,,.92,++,
38,Wednesday Sep 2,boxscore,SDP,@,LAA,W,11,4,,23-15,2,5.0,Hill,Buttrey,,3:13,N,,.67,+++,
39,Thursday Sep 3,boxscore,SDP,@,LAA,L,0,2,,23-16,2,6.0,Heaney,Clevinger,Peña,2:40,D,,.55,-,
40,Friday Sep 4,boxscore,SDP,@,OAK,W,7,0,,24-16,2,6.0,Davies,Luzardo,,2:41,N,,.60,+,
41,Saturday Sep 5,boxscore,SDP,@,OAK,L,4,8,,24-17,2,6.0,Manaea,Paddack,,3:00,D,,.48,-,
42,Sunday Sep 6,boxscore,SDP,@,OAK,W,5,3,,25-17,2,5.0,Richards,Fiers,Rosenthal,3:04,D,,.62,+,
43,Monday Sep 7,boxscore,SDP,,COL,W-wo,1,0,,26-17,2,4.5,Pomeranz,Estévez,,3:02,N,,.64,++,
44,Tuesday Sep 8,boxscore,SDP,,COL,W,14,5,,27-17,2,4.5,Clevinger,González,,3:16,N,,.48,+++,
45,Wednesday Sep 9,boxscore,SDP,,COL,W,5,3,,28-17,2,4.5,Davies,Senzatela,Rosenthal,2:54,N,,.36,++++,
46,Thursday Sep 10,boxscore,SDP,,SFG,W,6,1,,29-17,2,3.5,Morejón,Cahill,,2:48,N,,.35,+++++,
47,Sunday Sep 13 (1),boxscore,SDP,,SFG,W,6,0,7,30-17,2,2.5,Clevinger,Cueto,,2:08,D,,.28,++++++,2020-09-11 (Covid; (Game2))
48,Sunday Sep 13 (2),boxscore,SDP,,SFG,W,3,1,7,31-17,2,2.5,Hill,Selman,Rosenthal,2:12,D,,.21,+++++++,
49,Monday Sep 14,boxscore,SDP,,LAD,W,7,2,,32-17,2,1.5,Lamet,Kershaw,,2:59,N,,.21,++++++++,
50,Tuesday Sep 15,boxscore,SDP,,LAD,L,1,3,,32-18,2,2.5,Gonsolin,Davies,Jansen,2:59,N,,.21,-,
51,Wednesday Sep 16,boxscore,SDP,,LAD,L,5,7,,32-19,2,3.5,Kolarek,Morejón,Báez,3:25,D,,.19,--,
52,Friday Sep 18,boxscore,SDP,,SEA,W,6,1,,33-19,2,4.0,Paddack,Kikuchi,,3:01,N,,.13,+,2020-09-18 (Played at SDN due to wildfire smoke in SEA; SEA was home team)
53,Saturday Sep 19,boxscore,SDP,,SEA,L,1,4,,33-20,2,5.0,Sheffield,Altavilla,Hirano,2:59,N,,.09,-,2020-09-19 (Played at SDN due to wildfire smoke in SEA; SEA was home team)
54,Sunday Sep 20,boxscore,SDP,,SEA,W,7,4,11,34-20,2,4.0,Rosenthal,Sadler,,4:02,D,,.09,+,2020-09-20 (Played at SDN due to wildfire smoke in SEA; SEA was home team)
55,Tuesday Sep 22,boxscore,SDP,,LAA,L,2,4,,34-21,2,5.0,Canning,Davies,Mayers,3:10,N,,.07,-,
56,Wednesday Sep 23,boxscore,SDP,,LAA,L,2,5,,34-22,2,5.0,Sandoval,Morejón,Peña,3:24,D,,.06,--,
57,Friday Sep 25 (1),boxscore,SDP,@,SFG,L,4,5,7,34-23,2,6.0,Anderson,Paddack,,2:27,D,,.08,---,2020-09-12 (Covid; Played at SFN; SDN was home team; (Game2))
58,Friday Sep 25 (2),boxscore,SDP,@,SFG,W-wo,6,5,7,35-23,2,6.0,Patiño,Coonrod,,2:37,N,,.08,+,
59,Saturday Sep 26,boxscore,SDP,@,SFG,W,6,2,,36-23,2,6.0,Stammen,Cueto,,2:47,N,,.11,++,
60,Sunday Sep 27,boxscore,SDP,@,SFG,W,5,4,,37-23,2,6.0,Altavilla,Smyly,Rosenthal,3:22,D,,.09,+++,

1,Friday Jul 24,boxscore,SEA,@,HOU,L,2,8,,0-1,4,1.0,Verlander,Gonzales,,2:49,N,,1.18,-,
2,Saturday Jul 25,boxscore,SEA,@,HOU,L,2,7,,0-2,5,2.0,McCullers,Walker,,2:53,D,,1.18,--,
3,Sunday Jul 26,boxscore,SEA,@,HOU,W,7,6,,1-2,3,1.0,Altavilla,Devenski,Williams,3:41,D,,1.16,+,
4,Monday Jul 27,boxscore,SEA,@,HOU,L,5,8,,1-3,4,2.0,Bielak,Graveman,Osuna,3:04,N,,1.19,-,
5,Tuesday Jul 28,boxscore,SEA,@,LAA,L,2,10,,1-4,5,2.0,Buchter,Sheffield,,3:15,N,,1.16,--,
6,Wednesday Jul 29,boxscore,SEA,@,LAA,W,10,7,,2-4,4,1.0,Shaw,Barnes,Altavilla,3:47,N,,1.13,+,
7,Thursday Jul 30,boxscore,SEA,@,LAA,W,8,5,,3-4,3,0.5,Gonzales,Bundy,,2:59,N,,1.22,++,
8,Friday Jul 31,boxscore,SEA,,OAK,W,5,3,,4-4,2,0.5,Walker,Manaea,Williams,2:34,N,,1.25,+++,
9,Saturday Aug 1,boxscore,SEA,,OAK,L,2,3,10,4-5,3,0.5,Soria,Altavilla,Hendriks,3:11,N,,1.28,-,
10,Sunday Aug 2,boxscore,SEA,,OAK,L,2,3,,4-6,3,1.5,Bassitt,Graveman,Hendriks,3:20,D,,1.29,--,
11,Monday Aug 3,boxscore,SEA,,OAK,L,1,11,,4-7,4,2.5,Montas,Sheffield,,3:04,N,,1.24,---,
12,Tuesday Aug 4,boxscore,SEA,,LAA,L,3,5,,4-8,5,3.5,Heaney,Dunn,Buttrey,2:55,N,,1.20,----,
13,Wednesday Aug 5,boxscore,SEA,,LAA,W,7,6,,5-8,3,3.5,Gonzales,Teheran,Edwards,3:09,N,,1.12,+,
14,Thursday Aug 6,boxscore,SEA,,LAA,L,1,6,,5-9,4,4.5,Bundy,Walker,,2:23,D,,1.19,-,
15,Friday Aug 7,boxscore,SEA,,COL,L,4,8,,5-10,5,5.5,Senzatela,Kikuchi,,3:13,N,,1.03,--,
16,Saturday Aug 8,boxscore,SEA,,COL,L,0,5,,5-11,5,6.5,Hoffman,Misiewicz,,2:49,N,,.94,---,
17,Sunday Aug 9,boxscore,SEA,,COL,W,5,3,,6-11,4,6.5,Sheffield,Márquez,Williams,2:45,D,,.82,+,
18,Monday Aug 10,boxscore,SEA,@,TEX,W,10,2,,7-11,4,5.5,Dunn,Gibson,,3:18,N,,1.08,++,
19,Tuesday Aug 11,boxscore,SEA,@,TEX,L,2,4,,7-12,5,5.5,Volquez,Gonzales,Montero,2:56,N,,1.13,-,
20,Wednesday Aug 12,boxscore,SEA,@,TEX,L,4,7,,7-13,5,6.5,Hernández,Swanson,Montero,3:09,N,,1.12,--,
21,Friday Aug 14,boxscore,SEA,@,HOU,L,1,11,,7-14,5,7.5,Valdez,Cortes,,3:10,N,,.95,---,
22,Saturday Aug 15,boxscore,SEA,@,HOU,L,1,2,,7-15,5,8.5,Javier,Margevicius,Pressly,2:30,N,,.80,----,
23,Sunday Aug 16,boxscore,SEA,@,HOU,L-wo,2,3,,7-16,5,9.5,Pressly,Swanson,,2:56,D,,.67,-----,
24,Monday Aug 17,boxscore,SEA,@,LAD,L,9,11,,7-17,5,9.5,Ferguson,Magill,Jansen,3:32,N,,.48,------,
25,Tuesday Aug 18,boxscore,SEA,@,LAD,L,1,2,,7-18,5,9.5,Treinen,Altavilla,,2:38,D,,.41,-------,
26,Wednesday Aug 19,boxscore,SEA,,LAD,W,6,4,,8-18,5,9.5,Walker,Santana,Williams,3:15,N,,.29,+,
27,Thursday Aug 20,boxscore,SEA,,LAD,L,1,6,,8-19,5,10.5,Kershaw,Kikuchi,,2:42,D,,.37,-,
28,Friday Aug 21,boxscore,SEA,,TEX,W,7,4,,9-19,4,10.5,Margevicius,Allard,Williams,2:41,N,,.27,+,
29,Saturday Aug 22,boxscore,SEA,,TEX,W,10,1,,10-19,4,9.5,Sheffield,Lyles,,2:51,N,,.37,++,
30,Sunday Aug 23,boxscore,SEA,,TEX,W,4,1,,11-19,4,9.5,Dunn,Minor,Williams,2:14,D,,.47,+++,
31,Tuesday Aug 25,boxscore,SEA,@,SDP,W,8,3,,12-19,3,9.0,Gonzales,Paddack,,3:08,N,,.53,++++,
32,Thursday Aug 27 (1),boxscore,SEA,@,SDP,L-wo,7,10,7,12-20,3,9.5,Johnson,Williams,,2:49,D,,.65,-,2020-08-26 (Boycott (racial justice); (Game2))
33,Thursday Aug 27 (2),boxscore,SEA,@,SDP,W,8,3,7,13-20,3,9.5,Kikuchi,Richards,,2:39,D,,.53,+,
34,Friday Aug 28,boxscore,SEA,@,LAA,L,2,3,,13-21,4,10.0,Heaney,Margevicius,Buttrey,2:50,N,,.69,-,
35,Saturday Aug 29,boxscore,SEA,@,LAA,L,3,16,,13-22,4,9.5,Bundy,Sheffield,,3:26,N,,.57,--,
36,Sunday Aug 30,boxscore,SEA,@,LAA,W,2,1,10,14-22,3,9.0,Williams,Quijada,Ramirez,3:27,D,,.38,+,
37,Monday Aug 31,boxscore,SEA,@,LAA,W,2,1,,15-22,3,8.5,Gonzales,Andriese,,2:30,D,,.44,++,
38,Friday Sep 4,boxscore,SEA,,TEX,W,6,3,,16-22,3,7.5,Kikuchi,Cody,,2:56,N,,.55,+++,
39,Saturday Sep 5,boxscore,SEA,,TEX,W,5,3,,17-22,3,7.5,Gerber,Hernández,Ramirez,3:04,N,,.70,++++,
40,Sunday Sep 6,boxscore,SEA,,TEX,W,4,3,,18-22,3,6.5,Dunn,Lyles,Hirano,2:45,D,,.97,+++++,
41,Monday Sep 7,boxscore,SEA,,TEX,W,8,4,,19-22,3,6.5,Gonzales,Allard,Ramirez,3:00,D,,1.11,++++++,
42,Tuesday Sep 8,boxscore,SEA,@,SFG,L,5,6,,19-23,3,7.0,Rogers,Misiewicz,Watson,3:04,N,,1.29,-,
43,Wednesday Sep 9,boxscore,SEA,@,SFG,L,1,10,,19-24,3,8.0,Anderson,Margevicius,,3:05,N,,1.16,--,
44,Friday Sep 11,boxscore,SEA,@,ARI,L,3,4,,19-25,3,9.5,Young,Kikuchi,Crichton,2:32,N,,1.18,---,
45,Saturday Sep 12,boxscore,SEA,@,ARI,W,7,3,,20-25,3,9.0,Sheffield,Gallen,,2:45,N,,1.02,+,
46,Sunday Sep 13,boxscore,SEA,@,ARI,W,7,3,,21-25,3,8.0,Sadler,Weaver,,3:32,D,,1.11,++,
47,Monday Sep 14 (1),boxscore,SEA,,OAK,W,6,5,7,22-25,3,8.0,Gonzales,Soria,Hirano,2:18,D,,1.30,+++,2020-09-01 (Covid; (Game1))
48,Monday Sep 14 (2),boxscore,SEA,,OAK,L,0,9,7,22-26,3,8.0,Minor,Yacabonis,,2:24,N,,1.33,-,2020-09-02 (Covid; (Game2))
49,Wednesday Sep 16,boxscore,SEA,@,SFG,L,3,9,,22-27,3,8.5,Cahill,Newsome,,3:29,N,,1.13,--,2020-09-16 (Played at SFN due to wildfire smoke in SEA; SEA was home team)
50,Thursday Sep 17,boxscore,SEA,@,SFG,L,4,6,,22-28,3,9.0,Garcia,Graveman,Selman,3:34,D,,1.35,---,2020-09-15 (Played at SFN due to wildfire smoke in SEA; SEA was home team)
51,Friday Sep 18,boxscore,SEA,@,SDP,L,1,6,,22-29,3,10.0,Paddack,Kikuchi,,3:01,N,,.79,----,2020-09-18 (Played at SDN due to wildfire smoke in SEA; SEA was home team)
52,Saturday Sep 19,boxscore,SEA,@,SDP,W,4,1,,23-29,3,10.0,Sheffield,Altavilla,Hirano,2:59,N,,.85,+,2020-09-19 (Played at SDN due to wildfire smoke in SEA; SEA was home team)
53,Sunday Sep 20,boxscore,SEA,@,SDP,L,4,7,11,23-30,3,10.0,Rosenthal,Sadler,,4:02,D,,.97,-,2020-09-20 (Played at SDN due to wildfire smoke in SEA; SEA was home team)
54,Monday Sep 21,boxscore,SEA,,HOU,W,6,1,,24-30,3,9.5,Gonzales,McCullers,,2:34,N,,.75,+,
55,Tuesday Sep 22,boxscore,SEA,,HOU,L,1,6,,24-31,4,9.5,Valdez,Sadler,,3:06,N,,1.18,-,
56,Wednesday Sep 23,boxscore,SEA,,HOU,W,3,2,,25-31,4,9.5,Margevicius,Greinke,Hirano,3:09,D,,.19,+,
57,Friday Sep 25,boxscore,SEA,@,OAK,L-wo,1,3,10,25-32,4,10.0,Diekman,Gerber,,3:08,N,,.08,-,
58,Saturday Sep 26 (1),boxscore,SEA,@,OAK,W,5,1,8,26-32,3,8.0,Graveman,Hendriks,,2:39,D,,.00,+,2020-09-03 (Covid; Played at OAK; SEA was home team; (Game2))
59,Saturday Sep 26 (2),boxscore,SEA,@,OAK,W,12,3,7,27-32,3,8.0,Dunn,Blackburn,,2:15,D,,.00,++,
60,Sunday Sep 27,boxscore,SEA,@,OAK,L,2,6,,27-33,3,9.0,Petit,Hirano,,3:06,D,,.00,-,

1,Thursday Jul 23,boxscore,SFG,@,LAD,L,1,8,,0-1,5,1.0,Kolarek,Rogers,,2:56,N,,1.17,-,
2,Friday Jul 24,boxscore,SFG,@,LAD,L,1,9,,0-2,5,2.0,Stripling,Anderson,,2:55,N,,1.17,--,
3,Saturday Jul 25,boxscore,SFG,@,LAD,W,5,4,,1-2,4,1.5,Baragar,Wood,Gott,3:16,D,,1.14,+,
4,Sunday Jul 26,boxscore,SFG,@,LAD,W,3,1,,2-2,3,0.5,Peralta,Graterol,Gott,3:28,N,,1.22,++,
5,Tuesday Jul 28,boxscore,SFG,,SDP,L,3,5,,2-3,4,2.0,Davies,Samardzija,Pomeranz,2:54,N,,1.22,-,
6,Wednesday Jul 29,boxscore,SFG,,SDP,W-wo,7,6,,3-3,4,1.5,Rogers,Strahm,,3:02,N,,1.19,+,
7,Thursday Jul 30,boxscore,SFG,,SDP,L,7,12,10,3-4,4,2.0,Johnson,Rogers,,4:04,N,,1.21,-,
8,Friday Jul 31,boxscore,SFG,,TEX,W,9,2,,4-4,4,2.0,Menez,Minor,,3:04,N,,1.10,+,
9,Saturday Aug 1,boxscore,SFG,,TEX,W,7,3,,5-4,4,1.0,Baragar,Lyles,,3:29,N,,1.12,++,
10,Sunday Aug 2,boxscore,SFG,,TEX,L,5,9,,5-5,4,2.0,Hernández,Triggs,,3:04,D,,1.16,-,
11,Monday Aug 3,boxscore,SFG,@,COL,L,6,7,,5-6,4,3.0,Hoffman,Peralta,Díaz,2:48,N,,1.23,--,
12,Tuesday Aug 4,boxscore,SFG,@,COL,L,2,5,,5-7,4,4.0,Márquez,Gausman,Almonte,2:36,N,,1.21,---,
13,Wednesday Aug 5,boxscore,SFG,@,COL,W,4,3,,6-7,4,3.0,Webb,Gray,Gott,2:48,N,,1.18,+,
14,Thursday Aug 6,boxscore,SFG,@,COL,L,4,6,,6-8,4,4.0,Almonte,Garcia,Díaz,3:06,D,,1.25,-,
15,Friday Aug 7,boxscore,SFG,@,LAD,L,2,7,,6-9,4,5.0,Floro,Samardzija,,3:16,N,,1.20,--,
16,Saturday Aug 8,boxscore,SFG,@,LAD,W,5,4,,7-9,4,5.0,Cueto,Kershaw,Gott,2:54,N,,1.14,+,
17,Sunday Aug 9,boxscore,SFG,@,LAD,L,2,6,,7-10,4,5.0,McGee,Rogers,,2:41,D,,1.22,-,
18,Monday Aug 10,boxscore,SFG,@,HOU,L,4,6,,7-11,5,5.0,McCullers,Webb,Pressly,3:07,N,,1.06,--,
19,Tuesday Aug 11,boxscore,SFG,@,HOU,W,7,6,10,8-11,4,5.0,Gott,Sneed,Rogers,3:52,N,,1.01,+,
20,Wednesday Aug 12,boxscore,SFG,@,HOU,L,1,5,,8-12,5,5.0,Greinke,Baragar,,3:25,N,,1.10,-,
21,Friday Aug 14,boxscore,SFG,,OAK,L,7,8,10,8-13,5,6.0,Soria,García,Hendriks,3:23,N,,1.05,--,
22,Saturday Aug 15,boxscore,SFG,,OAK,L,6,7,,8-14,5,7.0,McFarland,Gott,Hendriks,3:38,D,,.95,---,
23,Sunday Aug 16,boxscore,SFG,,OAK,L,3,15,,8-15,5,8.0,Fiers,Webb,,3:31,D,,.83,----,
24,Monday Aug 17,boxscore,SFG,@,LAA,L-wo,6,7,,8-16,5,9.0,Buttrey,Gott,,3:12,N,,.73,-----,
25,Tuesday Aug 18,boxscore,SFG,@,LAA,W,8,2,,9-16,5,9.0,García,Bundy,,3:06,D,,.59,+,
26,Wednesday Aug 19,boxscore,SFG,,LAA,W,7,2,,10-16,5,8.0,Cueto,Sandoval,,3:05,N,,.67,++,
27,Thursday Aug 20,boxscore,SFG,,LAA,W,10,5,,11-16,5,8.0,Gausman,Suarez,,3:40,N,,.80,+++,
28,Friday Aug 21,boxscore,SFG,,ARI,W,6,2,,12-16,5,8.0,Webb,Ray,,2:58,N,,1.04,++++,
29,Saturday Aug 22,boxscore,SFG,,ARI,W,5,1,,13-16,5,8.0,Anderson,Grace,,2:43,N,,1.21,+++++,
30,Sunday Aug 23,boxscore,SFG,,ARI,W,6,1,,14-16,3,8.0,Baragar,Weaver,,2:52,D,,1.31,++++++,
31,Tuesday Aug 25,boxscore,SFG,,LAD,W-wo,10,8,11,15-16,4,7.0,Selman,Santana,,4:22,N,,1.27,+++++++,
32,Thursday Aug 27 (1),boxscore,SFG,,LAD,L,0,7,7,15-17,4,9.0,Kershaw,Webb,,2:17,D,,1.30,-,2020-08-26 (Boycott (racial justice); (Game2))
33,Thursday Aug 27 (2),boxscore,SFG,,LAD,L,0,2,7,15-18,4,9.0,González,Gausman,Jansen,2:30,D,,1.30,--,
34,Friday Aug 28,boxscore,SFG,@,ARI,L,4,7,,15-19,4,9.0,Gallen,Anderson,,2:49,N,,1.31,---,
35,Saturday Aug 29,boxscore,SFG,@,ARI,W,5,2,,16-19,4,9.0,García,Weaver,Rogers,3:12,N,,1.21,+,
36,Sunday Aug 30,boxscore,SFG,@,ARI,W,4,1,,17-19,4,9.0,Watson,Crichton,Coonrod,2:55,D,,1.36,++,
37,Tuesday Sep 1,boxscore,SFG,@,COL,W,23,5,,18-19,3,9.0,Gausman,Gray,,3:48,N,,1.59,+++,
38,Wednesday Sep 2,boxscore,SFG,@,COL,L,6,9,,18-20,4,10.0,Givens,Coonrod,Bard,3:35,D,,1.66,-,
39,Friday Sep 4,boxscore,SFG,,ARI,L,5,6,,18-21,4,11.5,Bergen,Anderson,Ginkel,3:32,N,,1.48,--,
40,Saturday Sep 5,boxscore,SFG,,ARI,W,4,3,,19-21,4,10.5,Baragar,Bumgarner,Watson,3:06,N,,1.47,+,
41,Sunday Sep 6,boxscore,SFG,,ARI,W,4,2,,20-21,4,9.5,Baragar,Young,Rogers,2:52,D,,1.45,++,
42,Monday Sep 7,boxscore,SFG,,ARI,W,4,2,,21-21,3,9.0,Gausman,Gallen,Coonrod,2:56,N,,1.57,+++,
43,Tuesday Sep 8,boxscore,SFG,,SEA,W,6,5,,22-21,3,9.0,Rogers,Misiewicz,Watson,3:04,N,,1.52,++++,
44,Wednesday Sep 9,boxscore,SFG,,SEA,W,10,1,,23-21,3,9.0,Anderson,Margevicius,,3:05,N,,1.42,+++++,
45,Thursday Sep 10,boxscore,SFG,@,SDP,L,1,6,,23-22,3,9.0,Morejón,Cahill,,2:48,N,,1.36,-,
46,Sunday Sep 13 (1),boxscore,SFG,@,SDP,L,0,6,7,23-23,3,10.0,Clevinger,Cueto,,2:08,D,,1.41,--,2020-09-11 (Covid; (Game2))
47,Sunday Sep 13 (2),boxscore,SFG,@,SDP,L,1,3,7,23-24,3,10.0,Hill,Selman,Rosenthal,2:12,D,,1.57,---,
48,Wednesday Sep 16,boxscore,SFG,,SEA,W,9,3,,24-24,3,10.0,Cahill,Newsome,,3:29,N,,1.59,+,2020-09-16 (Played at SFN due to wildfire smoke in SEA; SEA was home team)
49,Thursday Sep 17,boxscore,SFG,,SEA,W,6,4,,25-24,3,10.0,Garcia,Graveman,Selman,3:34,D,,1.74,++,2020-09-15 (Played at SFN due to wildfire smoke in SEA; SEA was home team)
50,Friday Sep 18,boxscore,SFG,@,OAK,L,0,6,,25-25,3,11.0,Bassitt,Webb,,2:53,N,,1.26,-,
51,Saturday Sep 19,boxscore,SFG,@,OAK,L,0,6,,25-26,3,12.0,Luzardo,Gausman,,2:34,D,,1.74,--,
52,Sunday Sep 20,boxscore,SFG,@,OAK,W,14,2,,26-26,3,11.0,Anderson,Minor,,3:21,D,,2.12,+,
53,Monday Sep 21,boxscore,SFG,,COL,L,2,7,,26-27,3,11.5,Márquez,Cueto,,3:33,N,,2.19,-,
54,Tuesday Sep 22,boxscore,SFG,,COL,W,5,2,,27-27,3,11.5,Rogers,Díaz,Coonrod,3:26,N,,2.42,+,
55,Wednesday Sep 23,boxscore,SFG,,COL,W,7,2,,28-27,3,10.5,Webb,Castellani,,3:10,N,,2.26,++,
56,Thursday Sep 24,boxscore,SFG,,COL,L,4,5,11,28-28,3,11.5,Bard,Cahill,Díaz,4:13,D,,1.73,-,
57,Friday Sep 25 (1),boxscore,SFG,,SDP,W,5,4,7,29-28,3,12.0,Anderson,Paddack,,2:27,D,,2.54,+,2020-09-12 (Covid; Played at SFN; SDN was home team; (Game2))
58,Friday Sep 25 (2),boxscore,SFG,,SDP,L-wo,5,6,7,29-29,3,12.0,Patiño,Coonrod,,2:37,N,,1.89,-,
59,Saturday Sep 26,boxscore,SFG,,SDP,L,2,6,,29-30,3,13.0,Stammen,Cueto,,2:47,N,,2.98,--,
60,Sunday Sep 27,boxscore,SFG,,SDP,L,4,5,,29-31,3,14.0,Altavilla,Smyly,Rosenthal,3:22,D,,5.37,---,

1,Friday Jul 24,boxscore,STL,,PIT,W,5,4,,1-0,1,Tied,Flaherty,Musgrove,Kim,2:52,N,,1.15,+,
2,Saturday Jul 25,boxscore,STL,,PIT,W,9,1,,2-0,1,up 1.0,Wainwright,Williams,,2:55,D,,1.20,++,
3,Sunday Jul 26,boxscore,STL,,PIT,L,1,5,,2-1,1,Tied,Keller,Hudson,,2:56,D,,1.20,-,
4,Tuesday Jul 28,boxscore,STL,@,MIN,L,3,6,,2-2,2,1.5,Bailey,Martinez,Romo,2:42,N,,1.08,--,
5,Wednesday Jul 29,boxscore,STL,@,MIN,L,0,3,,2-3,3,1.5,Hill,Ponce de Leon,Rogers,2:53,N,,1.08,---,
6,Saturday Aug 15 (1),boxscore,STL,@,CHW,W,5,1,7,3-3,2,3.5,Wainwright,Giolito,,2:19,D,,1.15,+,2020-08-13 (Covid; Covid; (Game2))
7,Saturday Aug 15 (2),boxscore,STL,@,CHW,W,6,3,7,4-3,2,3.5,Cabrera,Marshall,Miller,2:30,N,,1.17,++,
8,Sunday Aug 16,boxscore,STL,@,CHW,L,2,7,,4-4,2,3.5,Keuchel,Hudson,,2:52,D,,1.16,-,
9,Monday Aug 17 (1),boxscore,STL,@,CHC,W,3,1,7,5-4,2,3.5,Gallegos,Hendricks,Miller,2:03,D,,1.27,+,2020-08-07 (Covid; Played at CHN; SLN was home team; (Game2))
10,Monday Aug 17 (2),boxscore,STL,@,CHC,L,4,5,7,5-5,2,3.5,Underwood,Webb,Jeffress,2:33,N,,1.31,-,
11,Tuesday Aug 18,boxscore,STL,@,CHC,L,3,6,,5-6,2,4.5,Darvish,Ponce de Leon,Wick,4:09,N,,1.32,--,
